id,bus,stop,line,direction,bearing,datetime,estimateArrive,expectedArrival
-1758960349,SK20AZA,490008465L,25,2,248,2021-01-05 19:16:28.603222200,421,2021-01-05 19:23:29.000000000
-1378362884,SK20BCY,490008465L,25,2,248,2021-01-05 19:16:28.603222200,1383,2021-01-05 19:39:31.000000000
-955235065,BF67GKO,490005320E,18,1,136,2021-01-05 19:16:58.337601300,27,2021-01-05 19:17:25.000000000
1327545964,BF67GKP,490005320E,18,1,136,2021-01-05 19:16:58.337601300,1481,2021-01-05 19:41:39.000000000
525858254,BF67GKZ,490005320E,18,1,136,2021-01-05 19:16:58.337601300,1639,2021-01-05 19:44:17.000000000
429455221,BF67GNU,490005320E,18,1,136,2021-01-05 19:16:58.337601300,645,2021-01-05 19:27:43.000000000
583728112,LJ15JZD,490005320E,18,1,136,2021-01-05 19:16:58.337601300,489,2021-01-05 19:25:07.000000000
-1157795029,LJ16EWX,490005320E,18,1,136,2021-01-05 19:16:58.337601300,873,2021-01-05 19:31:31.000000000
-1795514440,BF67GKG,490000256H,18,2,251,2021-01-05 19:16:58.337601300,1011,2021-01-05 19:33:49.000000000
-897993831,BF67GKJ,490000256H,18,2,251,2021-01-05 19:16:58.337601300,674,2021-01-05 19:28:12.000000000
1100275061,BF67GLV,490000256H,18,2,251,2021-01-05 19:16:58.337601300,1769,2021-01-05 19:46:27.000000000
1100340597,BF67GMV,490000256H,18,2,251,2021-01-05 19:16:58.337601300,1549,2021-01-05 19:42:47.000000000
-898321511,BF67GNJ,490000256H,18,2,251,2021-01-05 19:16:58.337601300,951,2021-01-05 19:32:49.000000000
1765219592,LJ15JZA,490000256H,18,2,251,2021-01-05 19:16:58.337601300,199,2021-01-05 19:20:17.000000000
863826951,SK20BBJ,490003025W,25,2,219,2020-12-30 15:39:01.530876000,1087,2020-12-30 15:57:08.000000000
729241334,SK20BBO,490003025W,25,2,219,2020-12-30 15:39:01.530876000,833,2020-12-30 15:52:54.000000000
1294611731,SK20BCV,490003025W,25,2,219,2020-12-30 15:39:01.530876000,451,2020-12-30 15:46:32.000000000
-1566071827,SK20BCX,490003025W,25,2,219,2020-12-30 15:39:01.530876000,1512,2020-12-30 16:04:13.000000000
-1834455229,SK20BDF,490003025W,25,2,219,2020-12-30 15:39:01.530876000,98,2020-12-30 15:40:39.000000000
855691725,BF67GKO,490015040W,18,1,74,2021-01-05 19:16:58.245721700,469,2021-01-05 19:24:47.000000000
-309828673,BF67GNU,490015040W,18,1,74,2021-01-05 19:16:58.245721700,1096,2021-01-05 19:35:14.000000000
-690327750,LJ15JZD,490015040W,18,1,74,2021-01-05 19:16:58.245721700,890,2021-01-05 19:31:48.000000000
1324214241,LJ16EWX,490015040W,18,1,74,2021-01-05 19:16:58.245721700,1422,2021-01-05 19:40:40.000000000
-771792401,LJ66TRZ,490015040W,18,1,74,2021-01-05 19:16:58.245721700,300,2021-01-05 19:21:58.000000000
1547474096,SK20AYM,490014269E,25,1,62,2021-01-05 19:15:58.341068500,254,2021-01-05 19:20:12.000000000
830859741,SK20AYN,490014269E,25,1,62,2021-01-05 19:15:58.341068500,1102,2021-01-05 19:34:20.000000000
-1896292439,SK20AZJ,490014269E,25,1,62,2021-01-05 19:15:58.341068500,1581,2021-01-05 19:42:19.000000000
-170197416,SK20AYB,490008467F,25,1,61,2021-01-05 19:16:58.728132700,296,2021-01-05 19:21:54.000000000
230772905,SK20AYM,490008467F,25,1,61,2021-01-05 19:16:58.728132700,1349,2021-01-05 19:39:27.000000000
1510220658,SK20AYP,490008467F,25,1,61,2021-01-05 19:16:58.728132700,650,2021-01-05 19:27:48.000000000
-974341578,SK20AZD,490008467F,25,1,61,2021-01-05 19:16:58.728132700,854,2021-01-05 19:31:12.000000000
-2009466744,SK20AXX,490013541A,25,2,249,2020-12-30 15:39:04.713676900,717,2020-12-30 15:51:01.000000000
1788833063,SK20AYY,490013541A,25,2,249,2020-12-30 15:39:04.713676900,356,2020-12-30 15:45:00.000000000
1741909627,SK20BCV,490013541A,25,2,249,2020-12-30 15:39:04.713676900,1732,2020-12-30 16:07:56.000000000
-1202637781,SK20BDF,490013541A,25,2,249,2020-12-30 15:39:04.713676900,1301,2020-12-30 16:00:45.000000000
-449047597,SK20AYU,490004815S,25,2,217,2021-01-05 19:16:58.365320100,486,2021-01-05 19:25:04.000000000
-667823589,SK20BBF,490004815S,25,2,217,2021-01-05 19:16:58.365320100,1711,2021-01-05 19:45:29.000000000
213076475,SK20AYM,490008603E,25,1,73,2021-01-05 19:16:58.821884200,674,2021-01-05 19:28:12.000000000
1628058774,SK20AYN,490008603E,25,1,73,2021-01-05 19:16:58.821884200,1512,2021-01-05 19:42:10.000000000
-996236444,SK20AZD,490008603E,25,1,73,2021-01-05 19:16:58.821884200,241,2021-01-05 19:20:59.000000000
-1017366582,SK20AZA,490006856E,25,1,62,2021-01-05 11:21:54.709956300,69,2021-01-05 11:23:03.000000000
-106722539,SK20BCY,490006856E,25,1,62,2021-01-05 11:21:54.709956300,1374,2021-01-05 11:44:48.000000000
-1813231202,SK20AYJ,490018832E,25,1,52,2021-01-05 19:16:28.452920900,725,2021-01-05 19:28:33.000000000
869388994,SK20AZF,490018832E,25,1,52,2021-01-05 19:16:28.452920900,1764,2021-01-05 19:45:52.000000000
1584014334,BF67GKG,490010332K,18,2,309,2021-01-05 19:16:58.514007600,648,2021-01-05 19:27:46.000000000
15273951,BF67GKJ,490010332K,18,2,309,2021-01-05 19:16:58.514007600,185,2021-01-05 19:20:03.000000000
-1962647245,BF67GLV,490010332K,18,2,309,2021-01-05 19:16:58.514007600,1222,2021-01-05 19:37:20.000000000
-1962581709,BF67GMV,490010332K,18,2,309,2021-01-05 19:16:58.514007600,1049,2021-01-05 19:34:27.000000000
14946271,BF67GNJ,490010332K,18,2,309,2021-01-05 19:16:58.514007600,460,2021-01-05 19:24:38.000000000
-1773544885,BF67GNN,490010332K,18,2,309,2021-01-05 19:16:58.514007600,1508,2021-01-05 19:42:06.000000000
64883201,BF67GKE,490010337D,18,1,153,2021-01-05 19:16:58.493529800,801,2021-01-05 19:30:19.000000000
-1156334136,BF67GKP,490010337D,18,1,153,2021-01-05 19:16:58.493529800,5,2021-01-05 19:17:03.000000000
-345704854,BF67GKZ,490010337D,18,1,153,2021-01-05 19:16:58.493529800,165,2021-01-05 19:19:43.000000000
1685554943,LJ16EWH,490010337D,18,1,153,2021-01-05 19:16:58.493529800,1222,2021-01-05 19:37:20.000000000
462109062,LJ16EWU,490010337D,18,1,153,2021-01-05 19:16:58.493529800,1654,2021-01-05 19:44:32.000000000
426713231,BF67GKE,490012848E,18,1,76,2021-01-05 19:16:58.476634000,1048,2021-01-05 19:34:26.000000000
-1583179962,BF67GKP,490012848E,18,1,76,2021-01-05 19:16:58.476634000,232,2021-01-05 19:20:50.000000000
-237642524,BF67GKZ,490012848E,18,1,76,2021-01-05 19:16:58.476634000,402,2021-01-05 19:23:40.000000000
2126949489,LJ16EWH,490012848E,18,1,76,2021-01-05 19:16:58.476634000,1479,2021-01-05 19:41:37.000000000
-146694803,BF67GKE,490014076E,18,1,124,2021-01-05 19:16:58.664850400,1662,2021-01-05 19:44:40.000000000
1334586020,BF67GKP,490014076E,18,1,124,2021-01-05 19:16:58.664850400,825,2021-01-05 19:30:43.000000000
536568070,BF67GKZ,490014076E,18,1,124,2021-01-05 19:16:58.664850400,938,2021-01-05 19:32:36.000000000
-1169037341,LJ16EWX,490014076E,18,1,124,2021-01-05 19:16:58.664850400,301,2021-01-05 19:21:59.000000000
-114820581,BF67GKO,490014250E,18,1,126,2021-01-05 19:16:58.505937900,188,2021-01-05 19:20:06.000000000
1897333104,BF67GKP,490014250E,18,1,126,2021-01-05 19:16:58.505937900,1655,2021-01-05 19:44:33.000000000
559958738,BF67GKZ,490014250E,18,1,126,2021-01-05 19:16:58.505937900,1802,2021-01-05 19:47:00.000000000
665798761,BF67GNU,490014250E,18,1,126,2021-01-05 19:16:58.505937900,873,2021-01-05 19:31:31.000000000
486360300,LJ15JZD,490014250E,18,1,126,2021-01-05 19:16:58.505937900,476,2021-01-05 19:24:54.000000000
-2067084233,LJ16EWX,490014250E,18,1,126,2021-01-05 19:16:58.505937900,1030,2021-01-05 19:34:08.000000000
452414756,BF67GKN,490013054W,18,2,306,2021-01-05 19:16:58.774218500,677,2021-01-05 19:28:15.000000000
-1940678480,BF67GLJ,490013054W,18,2,306,2021-01-05 19:16:58.774218500,1035,2021-01-05 19:34:13.000000000
451956004,BF67GNN,490013054W,18,2,306,2021-01-05 19:16:58.774218500,142,2021-01-05 19:19:20.000000000
417617403,LJ16EWF,490013054W,18,2,306,2021-01-05 19:16:58.774218500,1063,2021-01-05 19:34:41.000000000
-227599797,LJ16EWV,490013054W,18,2,306,2021-01-05 19:16:58.774218500,505,2021-01-05 19:25:23.000000000
2131610815,LJ16EWZ,490013054W,18,2,306,2021-01-05 19:16:58.774218500,1395,2021-01-05 19:40:13.000000000
-1255747440,LJ66TSO,490013054W,18,2,306,2021-01-05 19:16:58.774218500,1791,2021-01-05 19:46:49.000000000
1817300345,SK20AYJ,490000220E1,25,1,68,2021-01-05 19:15:58.589791500,1022,2021-01-05 19:33:00.000000000
-59663730,SK20BCX,490000220E1,25,1,68,2021-01-05 19:15:58.589791500,345,2021-01-05 19:21:43.000000000
-864135648,SK20BDF,490000220E1,25,1,68,2021-01-05 19:15:58.589791500,145,2021-01-05 19:18:23.000000000
-1409044833,SK20AYU,490000029Z,25,2,239,2021-01-05 19:16:58.587281400,1116,2021-01-05 19:35:34.000000000
-1587698700,SK20AYX,490000029Z,25,2,239,2021-01-05 19:16:58.587281400,354,2021-01-05 19:22:52.000000000
-125530491,SK20AXT,490007341W,25,2,238,2021-01-05 19:16:28.995391600,51,2021-01-05 19:17:19.000000000
1442658850,SK20AYU,490007341W,25,2,238,2021-01-05 19:16:28.995391600,1341,2021-01-05 19:38:49.000000000
1487091529,SK20AYX,490007341W,25,2,238,2021-01-05 19:16:28.995391600,569,2021-01-05 19:25:57.000000000
-1220435526,SK20BDV,490007341W,25,2,238,2021-01-05 19:16:28.995391600,231,2021-01-05 19:20:19.000000000
-65253306,BF67GKE,490014387E2,18,1,100,2021-01-05 19:16:58.623374600,526,2021-01-05 19:25:44.000000000
-1304225966,BF67GMY,490014387E2,18,1,100,2021-01-05 19:16:58.623374600,1782,2021-01-05 19:46:40.000000000
-1682580296,LJ16EWH,490014387E2,18,1,100,2021-01-05 19:16:58.623374600,946,2021-01-05 19:32:44.000000000
-464952383,LJ16EWU,490014387E2,18,1,100,2021-01-05 19:16:58.623374600,1368,2021-01-05 19:39:46.000000000
243046834,SK20AYM,490006917F,25,1,78,2021-01-05 19:16:58.617798500,436,2021-01-05 19:24:14.000000000
1673913567,SK20AYN,490006917F,25,1,78,2021-01-05 19:16:58.617798500,1269,2021-01-05 19:38:07.000000000
-591867221,SK20AZJ,490006917F,25,1,78,2021-01-05 19:16:58.617798500,1760,2021-01-05 19:46:18.000000000
-931070019,BF67GKE,490013797S,18,1,141,2021-01-05 19:16:28.729772900,681,2021-01-05 19:27:49.000000000
540672982,BF67GKZ,490013797S,18,1,141,2021-01-05 19:16:28.729772900,56,2021-01-05 19:17:24.000000000
-1356238013,LJ16EWH,490013797S,18,1,141,2021-01-05 19:16:28.729772900,1103,2021-01-05 19:34:51.000000000
-791294918,LJ16EWU,490013797S,18,1,141,2021-01-05 19:16:28.729772900,1523,2021-01-05 19:41:51.000000000
-1835224301,BF67GKO,490010713E,18,1,89,2021-01-05 19:16:58.646556300,258,2021-01-05 19:21:16.000000000
447498360,BF67GKP,490010713E,18,1,89,2021-01-05 19:16:58.646556300,1701,2021-01-05 19:45:19.000000000
1276379489,BF67GNU,490010713E,18,1,89,2021-01-05 19:16:58.646556300,944,2021-01-05 19:32:42.000000000
2001079780,LJ15JZD,490010713E,18,1,89,2021-01-05 19:16:58.646556300,577,2021-01-05 19:26:35.000000000
-277772993,LJ16EWX,490010713E,18,1,89,2021-01-05 19:16:58.646556300,1212,2021-01-05 19:37:10.000000000
1885537073,LJ66TRZ,490010713E,18,1,89,2021-01-05 19:16:58.646556300,62,2021-01-05 19:18:00.000000000
-533076982,SK20AYM,490009563E,25,1,69,2021-01-05 19:16:59.118728200,370,2021-01-05 19:23:09.000000000
-1920951961,SK20AYN,490009563E,25,1,69,2021-01-05 19:16:59.118728200,1196,2021-01-05 19:36:55.000000000
855486227,SK20AZJ,490009563E,25,1,69,2021-01-05 19:16:59.118728200,1694,2021-01-05 19:45:13.000000000
-1754545958,BF67GKN,490000196W,18,2,285,2021-01-05 19:16:58.662180300,539,2021-01-05 19:25:57.000000000
30348622,BF67GLJ,490000196W,18,2,285,2021-01-05 19:16:58.662180300,1110,2021-01-05 19:35:28.000000000
-1754480422,BF67GNN,490000196W,18,2,285,2021-01-05 19:16:58.662180300,23,2021-01-05 19:17:21.000000000
-1787242491,LJ16EWF,490000196W,18,2,285,2021-01-05 19:16:58.662180300,1007,2021-01-05 19:33:45.000000000
2146670517,LJ16EWV,490000196W,18,2,285,2021-01-05 19:16:58.662180300,349,2021-01-05 19:22:47.000000000
-225361599,LJ16EWZ,490000196W,18,2,285,2021-01-05 19:16:58.662180300,1287,2021-01-05 19:38:25.000000000
951737710,LJ66TSO,490000196W,18,2,285,2021-01-05 19:16:58.662180300,1666,2021-01-05 19:44:44.000000000
-970665564,BF67GKO,490000078Q,18,1,69,2021-01-05 19:16:58.899214600,831,2021-01-05 19:30:49.000000000
413950934,BF67GNU,490000078Q,18,1,69,2021-01-05 19:16:58.899214600,1407,2021-01-05 19:40:25.000000000
243911897,LJ15JYZ,490000078Q,18,1,69,2021-01-05 19:16:58.899214600,252,2021-01-05 19:21:10.000000000
603877203,LJ15JZD,490000078Q,18,1,69,2021-01-05 19:16:58.899214600,1266,2021-01-05 19:38:04.000000000
-1144395896,LJ16EWX,490000078Q,18,1,69,2021-01-05 19:16:58.899214600,1744,2021-01-05 19:46:02.000000000
618357126,LJ66TRZ,490000078Q,18,1,69,2021-01-05 19:16:58.899214600,607,2021-01-05 19:27:05.000000000
-1192530108,SK20AZF,490000003Y,25,1,60,2021-01-05 19:16:58.677802600,1581,2021-01-05 19:43:19.000000000
839998664,BF67GKO,490000191A,18,1,73,2021-01-05 19:16:58.759149600,674,2021-01-05 19:28:12.000000000
-325456198,BF67GNU,490000191A,18,1,73,2021-01-05 19:16:58.759149600,1238,2021-01-05 19:37:36.000000000
-88325707,LJ15JYZ,490000191A,18,1,73,2021-01-05 19:16:58.759149600,85,2021-01-05 19:18:23.000000000
-674504129,LJ15JZD,490000191A,18,1,73,2021-01-05 19:16:58.759149600,1045,2021-01-05 19:34:23.000000000
1341942500,LJ16EWX,490000191A,18,1,73,2021-01-05 19:16:58.759149600,1620,2021-01-05 19:43:58.000000000
-789648150,LJ66TRZ,490000191A,18,1,73,2021-01-05 19:16:58.759149600,427,2021-01-05 19:24:05.000000000
-263754807,SK20AXT,490015508W1,25,2,250,2021-01-05 19:16:59.196805700,295,2021-01-05 19:21:54.000000000
1564401518,SK20AYU,490015508W1,25,2,250,2021-01-05 19:16:59.196805700,1535,2021-01-05 19:42:34.000000000
1348522501,SK20AYX,490015508W1,25,2,250,2021-01-05 19:16:59.196805700,954,2021-01-05 19:32:53.000000000
-1081981706,SK20BDV,490015508W1,25,2,250,2021-01-05 19:16:59.196805700,476,2021-01-05 19:24:55.000000000
14426195,BF67GKE,490007867E,18,1,118,2021-01-05 19:15:59.012328800,759,2021-01-05 19:28:38.000000000
-395912136,BF67GKZ,490007867E,18,1,118,2021-01-05 19:15:59.012328800,145,2021-01-05 19:18:24.000000000
1735765165,LJ16EWH,490007867E,18,1,118,2021-01-05 19:15:59.012328800,1182,2021-01-05 19:35:41.000000000
411636692,LJ16EWU,490007867E,18,1,118,2021-01-05 19:15:59.012328800,1602,2021-01-05 19:42:41.000000000
1225004585,BF67GKN,490015502P,18,2,251,2021-01-05 19:15:58.790197200,203,2021-01-05 19:19:21.000000000
-543112259,BF67GLJ,490015502P,18,2,251,2021-01-05 19:15:58.790197200,653,2021-01-05 19:26:51.000000000
875051533,BF67GLZ,490015502P,18,2,251,2021-01-05 19:15:58.790197200,1712,2021-01-05 19:44:30.000000000
1259802358,LJ16EWF,490015502P,18,2,251,2021-01-05 19:15:58.790197200,749,2021-01-05 19:28:27.000000000
-1583595194,LJ16EWV,490015502P,18,2,251,2021-01-05 19:15:58.790197200,28,2021-01-05 19:16:26.000000000
754882482,LJ16EWZ,490015502P,18,2,251,2021-01-05 19:15:58.790197200,986,2021-01-05 19:32:24.000000000
-422212707,LJ66TSO,490015502P,18,2,251,2021-01-05 19:15:58.790197200,1368,2021-01-05 19:38:46.000000000
-741219568,SK20AZA,490008466Q1,25,2,230,2021-01-05 19:16:58.810869000,284,2021-01-05 19:21:42.000000000
-382836785,SK20BCY,490008466Q1,25,2,230,2021-01-05 19:16:58.810869000,1244,2021-01-05 19:37:42.000000000
-500131622,BF67GLJ,490000091G,18,2,277,2021-01-05 19:16:58.884146000,422,2021-01-05 19:24:00.000000000
163078506,BF67GLZ,490000091G,18,2,277,2021-01-05 19:16:58.884146000,1352,2021-01-05 19:39:30.000000000
-1128352517,BF67GMG,490000091G,18,2,277,2021-01-05 19:16:58.884146000,1712,2021-01-05 19:45:30.000000000
1988580753,LJ16EWF,490000091G,18,2,277,2021-01-05 19:16:58.884146000,345,2021-01-05 19:22:43.000000000
292474069,LJ16EWZ,490000091G,18,2,277,2021-01-05 19:16:58.884146000,631,2021-01-05 19:27:29.000000000
-616181510,LJ66TSO,490000091G,18,2,277,2021-01-05 19:16:58.884146000,969,2021-01-05 19:33:07.000000000
138421216,BF67GKG,490014378M,18,2,274,2021-01-05 19:16:29.212585300,917,2021-01-05 19:31:46.000000000
1455624129,BF67GKJ,490014378M,18,2,274,2021-01-05 19:16:29.212585300,579,2021-01-05 19:26:08.000000000
-584163027,BF67GLV,490014378M,18,2,274,2021-01-05 19:16:29.212585300,1633,2021-01-05 19:43:42.000000000
-584097491,BF67GMV,490014378M,18,2,274,2021-01-05 19:16:29.212585300,1504,2021-01-05 19:41:33.000000000
1456345025,BF67GNJ,490014378M,18,2,274,2021-01-05 19:16:29.212585300,788,2021-01-05 19:29:37.000000000
-175267504,LJ15JZA,490014378M,18,2,274,2021-01-05 19:16:29.212585300,109,2021-01-05 19:18:18.000000000
-593066086,SK20AYU,490012904T,25,2,200,2021-01-05 19:16:58.849676900,242,2021-01-05 19:21:00.000000000
-508869038,SK20BBF,490012904T,25,2,200,2021-01-05 19:16:58.849676900,1509,2021-01-05 19:42:07.000000000
-170983845,SK20AYB,490008466R,25,1,50,2021-01-05 19:16:59.321857100,504,2021-01-05 19:25:23.000000000
232083626,SK20AYM,490008466R,25,1,50,2021-01-05 19:16:59.321857100,1515,2021-01-05 19:42:14.000000000
1511007089,SK20AYP,490008466R,25,1,50,2021-01-05 19:16:59.321857100,787,2021-01-05 19:30:06.000000000
-973555147,SK20AZD,490008466R,25,1,50,2021-01-05 19:16:59.321857100,1015,2021-01-05 19:33:54.000000000
-958219937,SK20BBO,490008466R,25,1,50,2021-01-05 19:16:59.321857100,139,2021-01-05 19:19:18.000000000
1909145926,SK20AXT,490010513W,25,2,261,2021-01-05 19:16:29.337588200,162,2021-01-05 19:19:11.000000000
-592251423,SK20AYU,490010513W,25,2,261,2021-01-05 19:16:29.337588200,1472,2021-01-05 19:41:01.000000000
-772999030,SK20AYX,490010513W,25,2,261,2021-01-05 19:16:29.337588200,716,2021-01-05 19:28:25.000000000
1041133177,SK20BDV,490010513W,25,2,261,2021-01-05 19:16:29.337588200,361,2021-01-05 19:22:30.000000000
-1745247799,SK20AZA,490009219W,25,2,245,2021-01-05 19:16:29.119114600,683,2021-01-05 19:27:52.000000000
2143831069,SK20BBF,490009219W,25,2,245,2021-01-05 19:16:29.119114600,155,2021-01-05 19:19:04.000000000
-1392108266,SK20BCY,490009219W,25,2,245,2021-01-05 19:16:29.119114600,1626,2021-01-05 19:43:35.000000000
1649072618,BF67GKN,490005320W,18,2,316,2021-01-05 19:16:58.904618100,594,2021-01-05 19:26:52.000000000
-185725826,BF67GLJ,490005320W,18,2,316,2021-01-05 19:16:58.904618100,1173,2021-01-05 19:36:31.000000000
1649269226,BF67GNN,490005320W,18,2,316,2021-01-05 19:16:58.904618100,86,2021-01-05 19:18:24.000000000
1616494901,LJ16EWF,490005320W,18,2,316,2021-01-05 19:16:58.904618100,1007,2021-01-05 19:33:45.000000000
-1965912443,LJ16EWV,490005320W,18,2,316,2021-01-05 19:16:58.904618100,447,2021-01-05 19:24:25.000000000
128997489,LJ16EWZ,490005320W,18,2,316,2021-01-05 19:16:58.904618100,1335,2021-01-05 19:39:13.000000000
-845462434,LJ66TSO,490005320W,18,2,316,2021-01-05 19:16:58.904618100,1733,2021-01-05 19:45:51.000000000
-883966106,SK20AYM,490012005E,25,1,59,2021-01-05 19:16:58.931021200,1040,2021-01-05 19:34:18.000000000
-1668625219,SK20AYP,490012005E,25,1,59,2021-01-05 19:16:58.931021200,322,2021-01-05 19:22:20.000000000
56776185,SK20AZD,490012005E,25,1,59,2021-01-05 19:16:58.931021200,496,2021-01-05 19:25:14.000000000
146769208,SK20AYU,490014249S,25,2,220,2021-01-05 19:16:58.943414500,549,2021-01-05 19:26:07.000000000
900875504,SK20BBF,490014249S,25,2,220,2021-01-05 19:16:58.943414500,1738,2021-01-05 19:45:56.000000000
-2083442703,BF67GKN,490014700W,18,2,296,2021-01-05 19:16:58.927810500,855,2021-01-05 19:31:13.000000000
360053349,BF67GLJ,490014700W,18,2,296,2021-01-05 19:16:58.927810500,1481,2021-01-05 19:41:39.000000000
-1633971063,BF67GLV,490014700W,18,2,296,2021-01-05 19:16:58.927810500,255,2021-01-05 19:21:13.000000000
-2083115023,BF67GNN,490014700W,18,2,296,2021-01-05 19:16:58.927810500,562,2021-01-05 19:26:20.000000000
-2117978322,LJ16EWF,490014700W,18,2,296,2021-01-05 19:16:58.927810500,1579,2021-01-05 19:43:17.000000000
1799977118,LJ16EWV,490014700W,18,2,296,2021-01-05 19:16:58.927810500,808,2021-01-05 19:30:26.000000000
220942524,SK20AYM,490003468E,25,1,66,2021-01-05 19:16:29.171626600,316,2021-01-05 19:21:45.000000000
